tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,2,3,False,21-19,13-21,13-21,Rian Agung Saputro,Tiara Rosalia Nuraidah,Pang Ron Hoo,Pang Ron Hoo,INA,INA,MAS,MAS,47,61,5,11,1,4,5,3,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '11-8', '11-9', '11-10', '12-10', '13-10', '13-11', '14-11', '14-12', '15-12', '15-13', '15-14', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '18-18', '18-19', '19-19', '20-19', '21-19']",3.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '4-9', '4-10', '4-11', '5-11', '6-11', '7-11', '7-12', '8-12', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '10-17', '11-17', '12-17', '12-18', '12-19', '13-19', '13-20', '13-21']",2.0,9.0,0.0,3.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '0-9', '1-9', '2-9', '2-10', '3-10', '3-11', '4-11', '4-12', '5-12', '6-12', '6-13', '7-13', '7-14', '7-15', '7-16', '8-16', '8-17', '9-17', '9-18', '10-18', '11-18', '11-19', '11-20', '12-20', '13-20', '13-21']"
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,1,2,False,21-5,22-20,,Mohamad Arif Ab Latif Arif,Rusydina Antardayu Riodingin,Supak Jomkoh,Supak Jomkoh,MAS,MAS,THA,THA,43,25,12,5,2,1,12,2,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '9-4', '9-5', '10-5', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '17-5', '18-5', '19-5', '20-5', '21-5']",3.0,5.0,1.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '3-9', '4-9', '4-10', '5-10', '6-10', '6-11', '6-12', '6-13', '7-13', '8-13', '8-14', '9-14', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '14-16', '14-17', '15-17', '16-17', '17-17', '17-18', '18-18', '18-19', '19-19', '19-20', '20-20', '21-20', '22-20']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,1,2,False,23-21,21-15,,Tang Jie Chen,Yen Wei Peck,Wei Jie Dong,Wei Jie Dong,MAS,MAS,CHN,CHN,44,36,5,6,5,1,5,6,3,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '3-7', '3-8', '4-8', '4-9', '5-9', '5-10', '6-10', '7-10', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '16-16', '17-16', '17-17', '17-18', '18-18', '19-18', '20-18', '20-19', '20-20', '20-21', '21-21', '22-21', '23-21']",4.0,4.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '18-11', '18-12', '18-13', '19-13', '19-14', '20-14', '20-15', '21-15']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,1,2,False,21-18,21-14,,Amri Syahnawi,Pia Zebadiah Bernadet,Ghifari Anandaffa Prihardika,Ghifari Anandaffa Prihardika,INA,INA,INA,INA,42,32,6,3,3,0,4,3,1,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '17-17', '17-18', '18-18', '19-18', '20-18', '21-18']",3.0,2.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '8-4', '8-5', '9-5', '10-5', '11-5', '11-6', '12-6', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '18-11', '19-11', '19-12', '19-13', '20-13', '20-14', '21-14']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,1,3,False,21-12,18-21,24-22,Alfian Eko Prasetya,Angelica Wiratama,Xiang Yu Ren,Xiang Yu Ren,INA,INA,CHN,CHN,63,55,4,3,5,3,4,3,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '11-5', '11-6', '12-6', '13-6', '14-6', '15-6', '15-7', '16-7', '17-7', '17-8', '17-9', '17-10', '18-10', '18-11', '19-11', '20-11', '20-12', '21-12']",4.0,3.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '13-14', '13-15', '13-16', '14-16', '14-17', '14-18', '15-18', '15-19', '16-19', '17-19', '17-20', '18-20', '18-21']",4.0,3.0,3.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '17-19', '18-19', '19-19', '19-20', '20-20', '21-20', '21-21', '22-21', '22-22', '23-22', '24-22']"
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,1,2,False,21-14,21-16,,Xin Wa Guo,Shu Xian Zhang,Dejan Ferdinansyah,Dejan Ferdinansyah,CHN,CHN,INA,INA,42,30,5,4,4,0,5,2,2,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '15-9', '15-10', '16-10', '17-10', '18-10', '18-11', '19-11', '19-12', '19-13', '20-13', '20-14', '21-14']",5.0,4.0,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '9-8', '10-8', '11-8', '12-8', '12-9', '12-10', '13-10', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '17-14', '18-14', '19-14', '19-15', '20-15', '20-16', '21-16']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,1,2,False,21-19,21-18,,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,Hendra Gustiawan,Hendra Gustiawan,INA,INA,INA,INA,42,37,4,4,3,0,4,4,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '11-13', '11-14', '12-14', '13-14', '13-15', '14-15', '15-15', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '18-19', '19-19', '20-19', '21-19']",3.0,4.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '14-13', '14-14', '15-14', '15-15', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '20-18', '21-18']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,03-10-2019,BWF Tour Super 100,XD,Round of 16,2,2,False,21-23,11-21,,Andika Ramadiansyah,Bunga Fitriani Romadhini,Adnan Maulana,Adnan Maulana,INA,INA,INA,INA,32,44,4,6,0,4,4,4,0,3,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '15-19', '16-19', '17-19', '18-19', '19-19', '19-20', '20-20', '20-21', '21-21', '21-22', '21-23']",1.0,6.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '6-10', '7-10', '7-11', '8-11', '8-12', '8-13', '8-14', '8-15', '8-16', '8-17', '9-17', '9-18', '10-18', '10-19', '11-19', '11-20', '11-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,04-10-2019,BWF Tour Super 100,XD,Quarter final,2,2,False,19-21,18-21,,Mohamad Arif Ab Latif Arif,Rusydina Antardayu Riodingin,Alfian Eko Prasetya,Alfian Eko Prasetya,MAS,MAS,INA,INA,37,42,4,5,0,4,4,5,0,3,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '16-16', '16-17', '16-18', '16-19', '17-19', '17-20', '18-20', '19-20', '19-21']",3.0,3.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '14-16', '14-17', '15-17', '16-17', '17-17', '17-18', '17-19', '18-19', '18-20', '18-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,04-10-2019,BWF Tour Super 100,XD,Quarter final,1,3,False,18-21,21-14,21-16,Adnan Maulana,Mychelle Crhystine Bandaso,Pang Ron Hoo,Pang Ron Hoo,INA,INA,MAS,MAS,60,51,5,5,5,2,5,5,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '3-8', '3-9', '4-9', '4-10', '4-11', '5-11', '6-11', '7-11', '8-11', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '11-15', '12-15', '13-15', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '16-19', '17-19', '17-20', '18-20', '18-21']",5.0,4.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '16-10', '16-11', '16-12', '16-13', '17-13', '18-13', '19-13', '20-13', '20-14', '21-14']",3.0,2.0,3.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '11-8', '12-8', '13-8', '13-9', '13-10', '14-10', '14-11', '15-11', '16-11', '16-12', '16-13', '17-13', '18-13', '19-13', '19-14', '20-14', '20-15', '20-16', '21-16']"
YUZU Indonesia Masters 2019,Malang,Indonesia,04-10-2019,BWF Tour Super 100,XD,Quarter final,2,2,False,17-21,15-21,,Tang Jie Chen,Yen Wei Peck,Xin Wa Guo,Xin Wa Guo,MAS,MAS,CHN,CHN,32,42,3,6,0,4,3,3,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '10-14', '11-14', '12-14', '13-14', '13-15', '14-15', '14-16', '14-17', '14-18', '15-18', '15-19', '16-19', '16-20', '17-20', '17-21']",3.0,6.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '11-12', '12-12', '12-13', '12-14', '12-15', '12-16', '12-17', '12-18', '13-18', '14-18', '14-19', '14-20', '15-20', '15-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,04-10-2019,BWF Tour Super 100,XD,Quarter final,2,3,False,18-21,21-9,13-21,Amri Syahnawi,Pia Zebadiah Bernadet,Rehan Naufal Kusharjanto,Rehan Naufal Kusharjanto,INA,INA,INA,INA,52,51,9,5,2,3,5,5,0,2,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '3-7', '4-7', '5-7', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '12-10', '12-11', '12-12', '12-13', '12-14', '13-14', '13-15', '13-16', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '17-19', '17-20', '18-20', '18-21']",9.0,3.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '12-6', '13-6', '13-7', '14-7', '15-7', '16-7', '17-7', '18-7', '19-7', '19-8', '20-8', '20-9', '21-9']",2.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '10-15', '10-16', '10-17', '10-18', '11-18', '12-18', '12-19', '13-19', '13-20', '13-21']"
YUZU Indonesia Masters 2019,Malang,Indonesia,05-10-2019,BWF Tour Super 100,XD,Semi final,1,2,False,21-18,21-17,,Xin Wa Guo,Shu Xian Zhang,Rehan Naufal Kusharjanto,Rehan Naufal Kusharjanto,CHN,CHN,INA,INA,42,35,5,4,3,0,5,4,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '11-12', '12-12', '12-13', '12-14', '13-14', '14-14', '15-14', '16-14', '17-14', '17-15', '17-16', '17-17', '18-17', '18-18', '19-18', '20-18', '21-18']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '15-12', '16-12', '16-13', '17-13', '18-13', '18-14', '18-15', '19-15', '19-16', '20-16', '20-17', '21-17']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,05-10-2019,BWF Tour Super 100,XD,Semi final,1,3,False,20-22,21-16,21-12,Adnan Maulana,Mychelle Crhystine Bandaso,Alfian Eko Prasetya,Alfian Eko Prasetya,INA,INA,INA,INA,62,50,5,4,6,2,3,3,0,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '19-20', '20-20', '20-21', '20-22']",5.0,4.0,4.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '13-5', '13-6', '13-7', '14-7', '15-7', '15-8', '15-9', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '19-13', '20-13', '20-14', '20-15', '20-16', '21-16']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '9-2', '9-3', '10-3', '10-4', '10-5', '11-5', '11-6', '12-6', '13-6', '14-6', '14-7', '15-7', '16-7', '17-7', '18-7', '18-8', '19-8', '19-9', '19-10', '19-11', '20-11', '20-12', '21-12']"
YUZU Indonesia Masters 2019,Malang,Indonesia,06-10-2019,BWF Tour Super 100,XD,Final,1,3,False,21-18,16-21,28-26,Xin Wa Guo,Shu Xian Zhang,Adnan Maulana,Adnan Maulana,CHN,CHN,INA,INA,65,65,3,6,7,7,2,2,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",3.0,6.0,0.0,3.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '13-17', '13-18', '13-19', '14-19', '14-20', '15-20', '16-20', '16-21']",3.0,4.0,4.0,4.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '14-10', '15-10', '15-11', '15-12', '15-13', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '20-21', '21-21', '21-22', '22-22', '23-22', '23-23', '24-23', '24-24', '24-25', '25-25', '26-25', '26-26', '27-26', '28-26']"
YONEX Dutch Open 2019,Almere,Netherlands,08-10-2019,BWF Tour Super 100,XD,Qualification quarter final,1,2,False,21-7,21-9,,Ties Van Der Lecq,Debora Jille,Timo Stoffelen,Timo Stoffelen,NED,NED,NED,NED,42,16,12,3,2,0,9,3,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '14-7', '15-7', '16-7', '17-7', '18-7', '19-7', '20-7', '21-7']",7.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '13-4', '13-5', '14-5', '15-5', '16-5', '17-5', '18-5', '18-6', '19-6', '19-7', '19-8', '19-9', '20-9', '21-9']",,,,,[]
YONEX Dutch Open 2019,Almere,Netherlands,08-10-2019,BWF Tour Super 100,XD,Qualification quarter final,2,2,False,19-21,9-21,,William Villeger,Sharone Bauer,Ruben Jille,Ruben Jille,FRA,FRA,NED,NED,28,42,4,5,0,2,4,5,0,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '11-11', '11-12', '11-13', '11-14', '12-14', '12-15', '12-16', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '17-18', '17-19', '18-19', '19-19', '19-20', '19-21']",2.0,5.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '6-10', '7-10', '7-11', '7-12', '8-12', '8-13', '8-14', '8-15', '8-16', '9-16', '9-17', '9-18', '9-19', '9-20', '9-21']",,,,,[]
YONEX Dutch Open 2019,Almere,Netherlands,08-10-2019,BWF Tour Super 100,XD,Qualification quarter final,2,2,False,10-21,18-21,,Vladimir Nikulov,Anastasiia Semenova,Callum Hemming,Callum Hemming,RUS,RUS,ENG,ENG,28,42,3,7,0,5,2,7,0,2,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '6-10', '6-11', '6-12', '6-13', '6-14', '6-15', '6-16', '7-16', '8-16', '8-17', '8-18', '9-18', '9-19', '9-20', '10-20', '10-21']",3.0,5.0,0.0,3.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '13-14', '13-15', '14-15', '14-16', '14-17', '14-18', '14-19', '15-19', '16-19', '16-20', '17-20', '18-20', '18-21']",,,,,[]
YONEX Dutch Open 2019,Almere,Netherlands,08-10-2019,BWF Tour Super 100,XD,Qualification quarter final,1,2,False,21-16,21-15,,Johannes Pistorius,Lara Kaepplein,Fabien Delrue,Fabien Delrue,GER,GER,FRA,FRA,42,31,7,3,2,0,4,3,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '9-6', '9-7', '9-8', '9-9', '10-9', '10-10', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '15-12', '16-12', '16-13', '17-13', '17-14', '18-14', '18-15', '19-15', '19-16', '20-16', '21-16']",7.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '12-14', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '19-15', '20-15', '21-15']",,,,,[]
YONEX Dutch Open 2019,Almere,Netherlands,08-10-2019,BWF Tour Super 100,XD,Round of 32,1,3,False,21-17,18-21,21-18,Sam Magee,Chloe Magee,Jan Colin Völker,Jan Colin Völker,IRL,IRL,GER,GER,60,56,5,4,4,4,4,2,3,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '9-5', '10-5', '10-6', '10-7', '11-7', '11-8', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '15-11', '15-12', '16-12', '16-13', '16-14', '17-14', '18-14', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']",3.0,4.0,0.0,4.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '6-10', '6-11', '6-12', '7-12', '7-13', '8-13', '8-14', '9-14', '10-14', '10-15', '10-16', '10-17', '10-18', '11-18', '12-18', '12-19', '13-19', '14-19', '15-19', '15-20', '16-20', '17-20', '18-20', '18-21']",5.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '11-8', '11-9', '11-10', '11-11', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '19-18', '20-18', '21-18']"
YONEX Dutch Open 2019,Almere,Netherlands,08-10-2019,BWF Tour Super 100,XD,Round of 32,1,2,False,21-19,21-19,,Adam Hall,Julie Macpherson,Rodion Alimov,Rodion Alimov,SCO,SCO,RUS,RUS,42,38,4,5,3,0,3,3,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '11-9', '12-9', '13-9', '14-9', '14-10', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '18-17', '18-18', '19-18', '20-18', '20-19', '21-19']",4.0,5.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '15-12', '16-12', '16-13', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '18-18', '19-18', '19-19', '20-19', '21-19']",,,,,[]
